,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-1965.1,1409027.0,266990.62399999995,1.98837,50011100.0,1965.1,0.0021124337310062247,2.0,564.0,8134.911999999999,258291.71199999997,5912.0,375424.0,"[['K', 2], ['Y', 4], ['X', 4], ['C', 512], ['K', 170], ['S', 1], ['R', 1], ['X', 1], ['S', 1], ['X', 1], ['R', 1], ['Y', 2], ['K', 14], ['C', 183]]"
