,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-2524.62,32773.0,1078514.96,511.922,9886370000.0,2524.62,0.20473151341359233,783.0,220806.0,733714.848,123994.112,1362.0,180224.0,"[['K', 783], ['C', 256], ['K', 128], ['S', 1], ['Y', 8], ['R', 1], ['X', 8], ['C', 261], ['K', 21], ['C', 1], ['S', 1], ['X', 6], ['Y', 5], ['R', 1]]"
