,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-408.592,86519809.0,408.592,0.981679,2854550.0,200448.0,0.6901750401378393,1.0,282.0,37.151999999999994,89.44,54.0,130.0,"[['C', 1], ['X', 1], ['Y', 2], ['S', 3], ['R', 3], ['C', 3], ['K', 1], ['C', 1], ['C', 1], ['X', 1], ['Y', 1], ['S', 3], ['R', 3], ['K', 1]]"
