,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-1246.9,921625.0,17381.471999999998,1.78328,3815530.0,1246.9,0.03244834499632713,2.0,564.0,1054.0159999999998,15763.455999999998,766.0,22912.0,"[['C', 2], ['S', 1], ['Y', 4], ['C', 53], ['R', 1], ['K', 80], ['X', 4], ['C', 1], ['S', 1], ['R', 1], ['X', 1], ['K', 47], ['Y', 1], ['C', 7]]"
