,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-2021.36,489225.0,4546653.056,47.9991,4861160000.0,2021.36,0.023817080095235664,384.0,108288.0,4241866.751999999,196498.30399999997,16056.0,285608.0,"[['C', 384], ['Y', 14], ['K', 25], ['R', 1], ['S', 1], ['C', 312], ['X', 14], ['K', 96], ['K', 1], ['S', 1], ['X', 5], ['R', 1], ['Y', 6], ['C', 258]]"
