,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-1186.29,82993.0,161473.47199999998,0.99941,478226000.0,1186.29,0.06287100831026908,36.0,10152.0,148905.216,2416.256,6012.0,3512.0,"[['K', 36], ['X', 27], ['S', 3], ['C', 4], ['K', 24], ['Y', 27], ['R', 3], ['C', 1], ['K', 11], ['S', 3], ['C', 2], ['X', 6], ['R', 3], ['Y', 25]]"
