,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-1298.57,1809473.0,19782.72,1.99653,679738000.0,1298.57,0.7412529722909691,52.0,14664.0,3434.4959999999996,1684.224,96.0,2448.0,"[['C', 52], ['R', 1], ['S', 1], ['X', 1], ['Y', 1], ['K', 24], ['C', 24], ['Y', 2], ['K', 6], ['S', 1], ['X', 1], ['C', 6], ['R', 1], ['Y', 1]]"
