,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-881.451,3951363.0,317893.408,1.84286,201146000.0,881.451,0.012419257212153327,14.0,3948.0,136177.216,177768.19199999998,14138.0,258384.0,"[['K', 14], ['X', 14], ['S', 1], ['K', 189], ['Y', 14], ['R', 1], ['C', 96], ['K', 7], ['S', 1], ['Y', 4], ['C', 61], ['X', 1], ['K', 105], ['R', 1]]"
