,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-878.951,56451.0,1418785.792,128.327,3853570000.0,878.951,0.060423497672015034,304.0,85728.0,1153682.4319999998,179375.36,5516.0,260720.0,"[['K', 304], ['X', 14], ['S', 1], ['R', 1], ['K', 191], ['C', 96], ['Y', 14], ['K', 152], ['K', 1], ['C', 88], ['X', 3], ['S', 1], ['R', 1], ['Y', 10]]"
