,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-58.6273,183.0,125630.752,22.1803,2317030000.0,58.6273,0.40853054831670516,182.0,51324.0,67616.64,6690.111999999999,540.0,9724.0,"[['C', 182], ['K', 490], ['Y', 1], ['X', 1], ['S', 3], ['R', 3], ['C', 221], ['C', 91], ['Y', 1], ['X', 1], ['K', 19], ['R', 3], ['S', 3], ['C', 10]]"
