,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-6154.32,2612289.0,41831.903999999995,19.6687,654549000.0,6154.32,0.33706330938223616,50.0,14100.0,4747.2,22984.703999999998,138.0,33408.0,"[['C', 50], ['Y', 1], ['X', 1], ['K', 64], ['S', 1], ['R', 1], ['C', 128], ['C', 10], ['Y', 1], ['S', 1], ['K', 4], ['C', 13], ['R', 1], ['X', 1]]"
