,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-5497.41,107495434.0,607428.2559999999,4.0,251526000.0,5497.41,0.008356542439145275,18.0,5076.0,292014.72,310337.53599999996,23580.0,451072.0,"[['K', 18], ['X', 6], ['C', 128], ['R', 3], ['K', 64], ['Y', 54], ['S', 3], ['X', 2], ['R', 3], ['K', 22], ['X', 1], ['S', 3], ['C', 56], ['Y', 1]]"
