,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-2104.4,8389633.0,78023.424,1.99976,226334000.0,2104.4,0.057828787416455855,16.0,4512.0,50526.719999999994,22984.703999999998,4590.0,33408.0,"[['C', 16], ['R', 1], ['Y', 1], ['X', 1], ['S', 1], ['K', 64], ['C', 128], ['Y', 2], ['S', 1], ['K', 55], ['C', 40], ['R', 1], ['X', 1], ['Y', 1]]"
