,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-15307.7,147521.0,1418480.88,15.993,3765410000.0,15307.7,0.05904485649464659,297.0,83754.0,1283638.7519999999,51088.128,6282.0,74256.0,"[['K', 297], ['R', 3], ['Y', 1], ['X', 1], ['S', 3], ['C', 8], ['K', 256], ['C', 9], ['Y', 1], ['X', 1], ['C', 1], ['K', 174], ['S', 3], ['R', 3]]"
