,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-1687.47,5570577.0,91421.28,2.02352,3815900.0,1687.47,0.006169241997049265,2.0,564.0,11247.423999999999,79609.856,8174.0,115712.0,"[['C', 2], ['K', 128], ['R', 1], ['S', 1], ['Y', 16], ['C', 168], ['X', 2], ['Y', 1], ['X', 1], ['R', 1], ['K', 29], ['S', 1], ['C', 83], ['Y', 15]]"
