,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-4284.05,622113.0,61349.376,0.6333,175956000.0,4284.05,0.05515948524073008,12.0,3384.0,24024.96,33940.416,2910.0,49332.0,"[['C', 12], ['R', 3], ['S', 3], ['X', 7], ['C', 85], ['Y', 7], ['K', 16], ['K', 6], ['Y', 5], ['S', 3], ['X', 3], ['K', 16], ['C', 5], ['R', 3]]"
