,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-59321.5,7257621.0,795107.5199999999,0.764284,75202900.0,59321.5,0.0014186760552836932,4.0,1128.0,36854.784,757124.7359999999,13392.0,1100472.0,"[['C', 4], ['Y', 3], ['C', 318], ['R', 3], ['S', 3], ['K', 96], ['X', 3], ['C', 2], ['K', 18], ['X', 2], ['R', 3], ['S', 3], ['C', 36], ['Y', 2]]"
