,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-4284.05,719361.0,8515.583999999999,0.547686,100388000.0,4284.05,0.19869453463203465,6.0,1692.0,4483.008,2340.576,1086.0,3402.0,"[['C', 6], ['R', 3], ['C', 85], ['Y', 7], ['K', 1], ['S', 3], ['X', 7], ['Y', 3], ['C', 22], ['R', 3], ['S', 3], ['K', 1], ['Y', 1], ['X', 3]]"
