,reward,runtime,area,throughput,power,energy,pe_area_ratio,PE,PE_area,L1_area,L2_area,L1_size,L2_size,best_sol
0,-0.877462,41.0,667.2,1.31707,50009700.0,0.877462,0.8453237410071942,2.0,564.0,30.272,72.928,22.0,106.0,"[['C', 2], ['S', 1], ['Y', 1], ['C', 13], ['X', 1], ['R', 1], ['K', 1], ['C', 1], ['S', 1], ['X', 1], ['K', 1], ['R', 1], ['Y', 1], ['C', 5]]"
